      6      0  1.00000000       0.00000000       0.00000000       1.00000000
      6      1  0.63212056       0.00000000       0.00000000       0.84703679
      6      2  0.25600183       0.11548628       0.17066557       0.91057000
      6      3  0.17864178       0.16692272       0.30416184       0.74281091
      6      4  0.15221645      -0.45994745       0.05646016       0.45846119
      6      5  0.08574234      -0.49378346       0.14994450       0.39241105
      6      6  0.04521350      -0.54004725       0.24240604       0.53564906
      6      7  0.04294125      -0.15183501       0.16159412       0.46345868
      6      8  0.03787521       0.55000019      -1.74377021       0.01241808
      6      9  0.02572382       0.51245089      -1.92205880       0.33194712
      6     10  0.01572982       0.53976059      -1.65841527       0.59662993
      6     11  0.00993914       0.59138154      -1.91892070       0.39897934
      6     12  0.00493790       0.84188058      -1.70440848       0.99536970
      6     13  0.00005837       0.83393716      -1.70136432       0.99896597
      6     14  0.00000015       0.83352222      -1.70093432       0.99923683
      6     15  0.00000013       0.55961012      -1.54951263       0.83275007
      6     16  0.00000004       0.72883900      -1.70663406       0.95608167
      6     17  0.00000000       0.79262735      -1.61395326       0.99806601
      7      0  1.00000000       0.00000000       0.00000000       1.00000000
      7      1  0.63212056       0.00000000       0.00000000       0.54484884
      7      2  0.63206208       0.71918251      -1.06855658       0.46916197
      7      3  0.51701340       0.55012282      -1.02086856       0.41884225
      7      4  0.51701340       0.18461789       0.55537668       0.46349051
      7      5  0.48537820       0.01481567       0.85287652       0.40586335
      7      6  0.47897486      -0.01929350       0.78650643       0.41620490
      7      7  0.47897378      -0.70875504       0.87003676       0.44741747
      7      8  0.29253296      -0.92503857       0.80399597       0.61081090
      7      9  0.17956392      -0.80552611       0.72328088       0.49006161
      7     10  0.07778745      -0.97275476       0.77072968       0.19290475
      7     11  0.03867582      -1.29874676       0.79763045       0.09729194
      7     12  0.03349612       0.38170799       0.22777257       0.98896341
      7     13  0.03228619       0.34783252       0.22241900       0.97826458
      7     14  0.00153561       0.33874707       0.24090455       0.98852933
      7     15  0.00003681       0.34050269       0.24851727       0.99272124
      7     16  0.00000131       0.36504996       0.25678099       0.99801100
      7     17  0.00000000       0.36472178       0.25678692       0.99926247
      8      0  1.00000000       0.00000000       0.00000000       1.00000000
      8      1  0.63212056       0.00000000       0.00000000       0.24869569
      8      2  0.18566883       0.06656909      -0.18771446       0.04491167
      8      3  0.18529849       0.06611560      -0.18688825       0.04490487
      8      4  0.15246668      -0.08996275      -0.60871360       0.34257249
      8      5  0.05918245      -0.19353199      -0.51917488       0.20939093
      8      6  0.02122089      -0.21434025      -0.53178983       0.19637905
      8      7  0.01570370      -0.19721057      -0.49441153       0.19032049
      8      8  0.00970373      -0.40579208      -0.68524606       0.63073491
      8      9  0.00382606      -0.56029383      -0.65895337       0.80139495
      8     10  0.00279557       0.30120126      -1.16460715       0.03057427
      8     11  0.00233369      -0.64527476      -1.06458977       0.63868410
      8     12  0.00203036       0.29820527      -0.25895156       0.22978085
      8     13  0.00051478       0.32757582      -0.10015873       0.02461053
      8     14  0.00033032       0.32388510      -0.08773815       0.06419545
      8     15  0.00022019       0.32761624       0.00910055       0.22190891
      8     16  0.00012743       0.39064507       0.03261630       0.36081312
      8     17  0.00007668       0.38996685       0.11549239       0.44077710
      8     18  0.00007668      -0.01550465      -1.30392298       0.46366316
      8     19  0.00003099       0.13071781      -1.18344367       0.08207044
      8     20  0.00002138       0.21204103      -1.28000962       0.24124823
      8     21  0.00002137       0.06974903      -3.04654074       0.42453912
      8     22  0.00000995       0.14688892      -3.08239333       0.62200381
      8     23  0.00000861      -0.00674765      -3.30856743       0.67457160
      8     24  0.00000698      -0.73120915      -2.88890887       0.84151051
      8     25  0.00000698      -1.94004509      -4.66661186       0.64146348
      8     26  0.00000431      -2.34798802      -4.94647983       0.84016754
      8     27  0.00000344      -1.65514752      -5.31247457       0.35544294
      8     28  0.00000344      -2.64838517      -5.00693223       0.38272244
      8     29  0.00000185      -2.79125223      -4.80741750       0.70606078
      8     30  0.00000146      -2.81739439      -4.78378742       0.68784502
      8     31  0.00000144      -2.73887877      -4.73241228       0.69421909
      8     32  0.00000101      -3.01517317      -4.46956166       0.79338096
      8     33  0.00000101      -3.34452395      -4.31703556       0.74861130
      8     34  0.00000101      -3.21496216      -4.01349895       0.71906737
      8     35  0.00000030      -3.16185855      -4.03285146       0.79660006
      8     36  0.00000029      -3.16359849      -4.00940809       0.79151623
      8     37  0.00000021      -3.29884956      -4.13251689       0.65366756
      8     38  0.00000013      -3.43825019      -4.03906473       0.48468661
      8     39  0.00000006      -3.44152552      -4.04407259       0.49745013
      8     40  0.00000004      -3.95915424      -4.15966713       0.78588484
      8     41  0.00000003      -3.97330931      -4.05300951       0.72046784
      8     42  0.00000002      -3.98913447      -4.19603632       0.50751659
      8     43  0.00000001      -3.97998203      -4.20747170       0.54543050
      9      0  1.00000000       0.00000000       0.00000000       1.00000000
      9      1  0.63212056       0.00000000       0.00000000       0.67634355
      9      2  0.40974018      -0.29175799       0.14981462       0.39774190
      9      3  0.30601574      -0.61983964       0.33971110       0.58264086
      9      4  0.20787790      -0.99436955       0.57605272       0.75735659
      9      5  0.06377021      -1.15555736       0.58821773       0.90022848
      9      6  0.01072299      -1.17743671       0.57541984       0.91657329
      9      7  0.01070860      -1.32708187       0.91213905       0.86500961
      9      8  0.01069171      -2.12137330       2.11098704       0.67045366
      9      9  0.00676809      -2.18693957       2.59333715       0.23252554
      9     10  0.00406888      -2.33869565       2.63497954       0.47121601
      9     11  0.00406888      -3.25307567       3.59427741       0.46112477
      9     12  0.00240456      -3.07574604       3.85929375       0.70203129
      9     13  0.00239926      -2.87623142       3.85101396       0.67896768
      9     14  0.00202008      -3.56761584       3.82305525       0.40508972
      9     15  0.00201960      -2.56763335       2.35014487       0.53211532
      9     16  0.00077440      -2.62808098       2.32270497       0.78610877
      9     17  0.00030678      -2.70299129       2.28851451       0.82466102
      9     18  0.00026707      -2.77995674       2.36207035       0.77772902
      9     19  0.00014286      -2.80596372       2.17252090       0.83577867
      9     20  0.00013500      -2.99565236       1.47931651       0.61943615
      9     21  0.00007761      -3.06267361       1.22011762       0.75240943
      9     22  0.00004395      -2.76140967       1.31512199       0.09779825
      9     23  0.00003273      -2.10236036       1.43339787       0.68750983
      9     24  0.00002496      -2.42652654       1.82947453       0.40899158
      9     25  0.00001772      -2.02337666       1.32789618       0.75887907
      9     26  0.00001382      -2.24762091       1.30000884       0.62802788
      9     27  0.00001379      -0.51906372       1.55375754       0.73316938
      9     28  0.00000635      -0.30951183       1.68093767       0.85086471
      9     29  0.00000597      -1.33035020       1.45794852       0.52060341
      9     30  0.00000383      -1.35123865       1.48061990       0.53693581
      9     31  0.00000269      -1.29799892       1.42192671       0.49800182
      9     32  0.00000192      -0.89785787       1.25582836       0.68878508
      9     33  0.00000073      -0.84134461       1.27466575       0.73947606
      9     34  0.00000051      -0.88379650       1.28421957       0.70410398
      9     35  0.00000033      -0.87778118       1.28458075       0.70583571
      9     36  0.00000031      -2.99215144       2.31195703       0.09186509
      9     37  0.00000004      -3.00068213       2.29899380       0.07443500
      9     38  0.00000001      -2.97627044       2.28903261       0.06717837
     10      1  0.63212056       0.00000000       0.00000000       0.96065262
     10      2  0.03673424      -0.03877037      -0.00504567       0.99474496
     10      3  0.03595966      -0.54663256       0.41364372       0.81915176
     10      4  0.03551777      -0.20108753       0.62619654       0.74226509
     10      5  0.00872262      -0.20308716       0.62021261       0.75653190
     10      6  0.00192490      -0.21868131       0.59584713       0.88755019
     10      7  0.00190369       0.07025419       0.93192151       0.79854858
     10      8  0.00176030       0.94627085       1.56323186       0.44797953
     10      9  0.00064442       0.93940943       1.57254847       0.38650017
     10     10  0.00063469       0.75791300       1.00042027       0.47527968
     10     11  0.00040350       0.61544351       0.69140259       0.29378424
     10     12  0.00040319       0.57752629       0.66218164       0.29181888
     10     13  0.00013319       0.45143004       0.55463197       0.11595302
     10     14  0.00001809       0.45922542       0.55005398       0.10412870
