      1      0  1.00000000       0.00000000       0.00000000       1.00000000
      1      1  0.63212056       0.00000000       0.00000000       0.16376906
      2      0  1.00000000       0.00000000       0.00000000       1.00000000
      2      1  0.63212056       0.00000000       0.00000000       0.06344824
      3      0  1.00000000       0.00000000       0.00000000       1.00000000
      3      1  0.63212056       0.00000000       0.00000000       0.47742000
      4      0  1.00000000       0.00000000       0.00000000       1.00000000
      4      1  0.63212056       0.00000000       0.00000000       0.29106812
      5      0  1.00000000       0.00000000       0.00000000       1.00000000
      5      1  0.63212056       0.00000000       0.00000000       0.49330356
      6      0  1.00000000       0.00000000       0.00000000       1.00000000
      6      1  0.63212056       0.00000000       0.00000000       0.98417743
      7      0  1.00000000       0.00000000       0.00000000       1.00000000
      7      1  0.63212056       0.00000000       0.00000000       0.67517365
      8      0  1.00000000       0.00000000       0.00000000       1.00000000
      8      1  0.63212056       0.00000000       0.00000000       0.46305571
      9      0  1.00000000       0.00000000       0.00000000       1.00000000
      9      1  0.63212056       0.00000000       0.00000000       0.63127809
     10      1  0.63212056       0.00000000       0.00000000       0.51544137
