      1      0  1.00000000       0.00000000       0.00000000       1.00000000
      1      1  0.63212056       0.00000000       0.00000000       0.16376906
      1      2  0.47123011       0.98939771      -0.14048086       0.93531290
      1      3  0.04273487       1.03264958      -0.14903909       0.97625252
      1      4  0.00243229       1.04851768      -0.10930255       0.99521946
      2      0  1.00000000       0.00000000       0.00000000       1.00000000
      2      1  0.63212056       0.00000000       0.00000000       0.49330356
      2      2  0.32977291      -0.00909570       0.00265524       0.50226286
      2      3  0.17058386       0.16636747      -0.06464448       0.67818871
      2      4  0.15641981      -0.43215686       0.59146273       0.42663793
      3      0  1.00000000       0.00000000       0.00000000       1.00000000
      3      1  0.63212056       0.00000000       0.00000000       0.63127809
      3      2  0.35073263      -0.01241828       0.25697314       0.31061649
      3      3  0.34986648       0.56688039       0.12919441       0.37918762
      3      4  0.24777004       1.33368326       0.57785838       0.89768629
      4      0  1.00000000       0.00000000       0.00000000       1.00000000
      4      1  0.63212056       0.00000000       0.00000000       0.20010479
      4      2  0.33462627       0.26589480       0.02369422       0.12659111
      4      3  0.22833140       0.30654241       0.23628154       0.38096007
      4      4  0.15420975       0.68934644      -0.42601167       0.88501024
      5      0  1.00000000       0.00000000       0.00000000       1.00000000
      5      1  0.63212056       0.00000000       0.00000000       0.93022659
      5      2  0.59731380       0.18582300       0.10819930       0.85738379
      5      3  0.51004757       0.97130143      -1.20376869       0.09595077
      5      4  0.44526020       1.47669478      -0.61742056       0.47325378
      6      0  1.00000000       0.00000000       0.00000000       1.00000000
      6      1  0.63212056       0.00000000       0.00000000       0.64547608
      6      2  0.32757123      -0.03485695      -0.07558054       0.69169592
      6      3  0.26508721       0.74459174      -0.39731012       0.85139899
      6      4  0.09294633       0.77221855      -0.29901444       0.88882880
      7      0  1.00000000       0.00000000       0.00000000       1.00000000
      7      1  0.63212056       0.00000000       0.00000000       0.43021444
      7      2  0.26783009       0.00442407       0.02398493       0.39975377
      7      3  0.12564160      -0.10715562       0.18333251       0.97892524
      7      4  0.08942395      -0.13834548       0.20237327       0.93231240
      8      0  1.00000000       0.00000000       0.00000000       1.00000000
      8      1  0.63212056       0.00000000       0.00000000       0.47930670
      8      2  0.30778328      -0.10067205      -0.01064963       0.60561441
      8      3  0.28993702       0.20603080      -0.40850649       0.67586579
      8      4  0.16973689       0.21115769      -0.40819336       0.66971443
      9      0  1.00000000       0.00000000       0.00000000       1.00000000
      9      1  0.63212056       0.00000000       0.00000000       0.65748012
      9      2  0.34130463       0.04118350       0.09356511       0.70773490
      9      3  0.34130463      -3.20481658       0.06005329       0.71366733
      9      4  0.27580110      -3.31899384       0.61081723       0.81273848
     10      1  0.63212056       0.00000000       0.00000000       0.07870546
     10      2  0.06746465       0.00373842      -0.06764923       0.01278502
     10      3  0.06746465       0.94106912      -1.86181086       0.09924740
     10      4  0.06746247       3.23109757      -3.14771797       0.32895353
