      1      0  1.00000000       0.00000000       0.00000000      10.00000000
      1      1  0.99995460       0.00000000       0.00000000       7.73277183
      2      0  1.00000000       0.00000000       0.00000000      10.00000000
      2      1  0.99995460       0.00000000       0.00000000       6.73418108
      3      0  1.00000000       0.00000000       0.00000000      10.00000000
      3      1  0.99995460       0.00000000       0.00000000       8.96758767
      4      0  1.00000000       0.00000000       0.00000000      10.00000000
      4      1  0.99995460       0.00000000       0.00000000       8.37372429
      5      0  1.00000000       0.00000000       0.00000000      10.00000000
      5      1  0.99995460       0.00000000       0.00000000       9.00889233
      6      0  1.00000000       0.00000000       0.00000000      10.00000000
      6      1  0.99995460       0.00000000       0.00000000       9.97485364
      7      0  1.00000000       0.00000000       0.00000000      10.00000000
      7      1  0.99995460       0.00000000       0.00000000       9.42243460
      8      0  1.00000000       0.00000000       0.00000000      10.00000000
      8      1  0.99995460       0.00000000       0.00000000       8.92930044
      9      0  1.00000000       0.00000000       0.00000000      10.00000000
      9      1  0.99995460       0.00000000       0.00000000       9.33089851
     10      1  0.99995460       0.00000000       0.00000000       9.06477996
